INFO 2024-12-09 11:07:07,975 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-09 11:07:08,300 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\_base.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,301 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\templatetags\base.py first seen with mtime 1726014228.5881095
DEBUG 2024-12-09 11:07:08,301 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\files\utils.py first seen with mtime 1726014231.46018
DEBUG 2024-12-09 11:07:08,301 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\headerregistry.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,302 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1726014228.9612412
DEBUG 2024-12-09 11:07:08,302 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\mime\text.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,303 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\cli.py first seen with mtime 1726014226.5778084
DEBUG 2024-12-09 11:07:08,303 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1726014231.5649717
DEBUG 2024-12-09 11:07:08,303 autoreload File C:\Users\Atomi\OneDrive\Рабочий стол\Web\web-site\cafe\cafe\urls.py first seen with mtime 1732505129.7951863
DEBUG 2024-12-09 11:07:08,303 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1726014228.591396
DEBUG 2024-12-09 11:07:08,305 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\mail\message.py first seen with mtime 1726014231.476393
DEBUG 2024-12-09 11:07:08,305 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\_header_value_parser.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,305 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\_os.py first seen with mtime 1726014231.9040546
DEBUG 2024-12-09 11:07:08,306 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1726014231.6776228
DEBUG 2024-12-09 11:07:08,306 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1726014231.9120615
DEBUG 2024-12-09 11:07:08,306 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\socketserver.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:07:08,307 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\errors.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,307 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\fnmatch.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,308 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1726014231.4363635
DEBUG 2024-12-09 11:07:08,308 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\bisect.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,309 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\forms\models.py first seen with mtime 1726014231.7507317
DEBUG 2024-12-09 11:07:08,310 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\utils.py first seen with mtime 1726014231.699136
DEBUG 2024-12-09 11:07:08,310 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\copy.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,310 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\exceptions.py first seen with mtime 1726014231.4203742
DEBUG 2024-12-09 11:07:08,311 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\signals.py first seen with mtime 1726014231.699136
DEBUG 2024-12-09 11:07:08,311 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\middleware\security.py first seen with mtime 1726014231.8475063
DEBUG 2024-12-09 11:07:08,311 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\sqlite3\features.py first seen with mtime 1726014231.6375735
DEBUG 2024-12-09 11:07:08,311 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\crypto.py first seen with mtime 1726014231.9040546
DEBUG 2024-12-09 11:07:08,312 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\selector_events.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,312 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1726014231.4123635
DEBUG 2024-12-09 11:07:08,312 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\signals.py first seen with mtime 1726014231.4283636
DEBUG 2024-12-09 11:07:08,313 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\formats.py first seen with mtime 1726014231.9200613
DEBUG 2024-12-09 11:07:08,313 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\sites\__init__.py first seen with mtime 1726014231.2025545
DEBUG 2024-12-09 11:07:08,313 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1726014231.4443622
DEBUG 2024-12-09 11:07:08,313 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\generator.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,314 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\subprocess.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:07:08,314 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1726014230.4378674
DEBUG 2024-12-09 11:07:08,314 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1726014231.5420113
DEBUG 2024-12-09 11:07:08,314 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\encoding.py first seen with mtime 1726014231.9120615
DEBUG 2024-12-09 11:07:08,314 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1726014230.4440217
DEBUG 2024-12-09 11:07:08,314 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\http\multipartparser.py first seen with mtime 1726014231.839506
DEBUG 2024-12-09 11:07:08,314 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\utils.py first seen with mtime 1726014231.5490212
DEBUG 2024-12-09 11:07:08,315 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\enum.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,315 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1726014228.9521837
DEBUG 2024-12-09 11:07:08,315 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\views\generic\__init__.py first seen with mtime 1726014231.9600627
DEBUG 2024-12-09 11:07:08,315 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1726014229.2361467
DEBUG 2024-12-09 11:07:08,316 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1726014231.5564513
DEBUG 2024-12-09 11:07:08,316 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1726014231.7182758
DEBUG 2024-12-09 11:07:08,316 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\fields\generated.py first seen with mtime 1726014231.7021472
DEBUG 2024-12-09 11:07:08,317 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1726014231.9040546
DEBUG 2024-12-09 11:07:08,317 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\DLLs\select.pyd first seen with mtime 1722945796.0
DEBUG 2024-12-09 11:07:08,319 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\locks.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,319 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\urls\conf.py first seen with mtime 1726014231.896016
DEBUG 2024-12-09 11:07:08,319 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\base\schema.py first seen with mtime 1726014231.5729687
DEBUG 2024-12-09 11:07:08,320 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\re\_constants.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:07:08,321 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\token.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:07:08,321 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1726014231.7182758
DEBUG 2024-12-09 11:07:08,322 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:07:08,322 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_subprocess.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,322 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\asyncio\queues.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,322 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\ctypes\__init__.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,322 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1726014231.7182758
DEBUG 2024-12-09 11:07:08,323 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\_common.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:07:08,323 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1726014228.5896177
DEBUG 2024-12-09 11:07:08,324 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1726014231.928061
DEBUG 2024-12-09 11:07:08,324 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\mime\nonmultipart.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,325 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1726014231.653616
DEBUG 2024-12-09 11:07:08,326 autoreload File C:\Users\Atomi\OneDrive\Рабочий стол\Web\web-site\cafe\polls\models.py first seen with mtime 1733446277.4573684
DEBUG 2024-12-09 11:07:08,326 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\sqlite3\schema.py first seen with mtime 1726014231.6375735
DEBUG 2024-12-09 11:07:08,326 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\migrations\__init__.py first seen with mtime 1726014231.6375735
DEBUG 2024-12-09 11:07:08,327 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\operator.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:07:08,327 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1726014231.6912892
DEBUG 2024-12-09 11:07:08,327 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1726014231.4123635
DEBUG 2024-12-09 11:07:08,327 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\quopri.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:07:08,327 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\filters\reindent.py first seen with mtime 1726014226.5909376
DEBUG 2024-12-09 11:07:08,327 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\inspect.py first seen with mtime 1726014231.9200613
DEBUG 2024-12-09 11:07:08,328 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1726014231.8635058
DEBUG 2024-12-09 11:07:08,328 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1726014228.9612412
DEBUG 2024-12-09 11:07:08,328 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1726014230.4378674
DEBUG 2024-12-09 11:07:08,329 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1726014228.9521837
DEBUG 2024-12-09 11:07:08,329 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\email\mime\message.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,329 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1726014231.4203742
DEBUG 2024-12-09 11:07:08,330 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1726014231.928061
DEBUG 2024-12-09 11:07:08,330 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\html\parser.py first seen with mtime 1722945750.0
DEBUG 2024-12-09 11:07:08,330 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1726014231.2100945
DEBUG 2024-12-09 11:07:08,330 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:07:08,330 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1726014231.7262824
DEBUG 2024-12-09 11:07:08,332 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1726014231.4123635
DEBUG 2024-12-09 11:07:08,332 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\mimetypes.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:07:08,332 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1726014228.968249
DEBUG 2024-12-09 11:07:08,332 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1726014231.8475063
DEBUG 2024-12-09 11:07:08,333 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1726014231.9040546
DEBUG 2024-12-09 11:07:08,333 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1726014228.5853286
DEBUG 2024-12-09 11:07:08,333 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\utils.py first seen with mtime 1726014226.5838983
DEBUG 2024-12-09 11:07:08,333 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\timezone.py first seen with mtime 1726014231.9360611
